"iso"	"lang"	"dialect"	"genetics"	"vowel"	"f1"	"f2"	"f3"
"fra"	"French"	"Standard New"	"IndoEuropean>Italic>Romance>ItaloWestern>Western>GalloIberian>GalloRomance>GalloRhaetian>Oil"	"ɔ"	500	1000	NA
"fra"	"French"	"Standard New"	"IndoEuropean>Italic>Romance>ItaloWestern>Western>GalloIberian>GalloRomance>GalloRhaetian>Oil"	"o"	370	870	NA
"fra"	"French"	"Standard New"	"IndoEuropean>Italic>Romance>ItaloWestern>Western>GalloIberian>GalloRomance>GalloRhaetian>Oil"	"u"	250	820	NA
"fra"	"French"	"Standard New"	"IndoEuropean>Italic>Romance>ItaloWestern>Western>GalloIberian>GalloRomance>GalloRhaetian>Oil"	"y"	250	1810	NA
"fra"	"French"	"Standard New"	"IndoEuropean>Italic>Romance>ItaloWestern>Western>GalloIberian>GalloRomance>GalloRhaetian>Oil"	"ø"	370	1420	NA
"fra"	"French"	"Standard New"	"IndoEuropean>Italic>Romance>ItaloWestern>Western>GalloIberian>GalloRomance>GalloRhaetian>Oil"	"œ"	510	1460	NA
"fra"	"French"	"Standard New"	"IndoEuropean>Italic>Romance>ItaloWestern>Western>GalloIberian>GalloRomance>GalloRhaetian>Oil"	"i"	308	2064	2976
"fra"	"French"	"Standard New"	"IndoEuropean>Italic>Romance>ItaloWestern>Western>GalloIberian>GalloRomance>GalloRhaetian>Oil"	"e"	365	1961	2644
"fra"	"French"	"Standard New"	"IndoEuropean>Italic>Romance>ItaloWestern>Western>GalloIberian>GalloRomance>GalloRhaetian>Oil"	"ɛ"	530	1718	2558
"fra"	"French"	"Standard New"	"IndoEuropean>Italic>Romance>ItaloWestern>Western>GalloIberian>GalloRomance>GalloRhaetian>Oil"	"a"	684	1256	2503
"fra"	"French"	"Standard New"	"IndoEuropean>Italic>Romance>ItaloWestern>Western>GalloIberian>GalloRomance>GalloRhaetian>Oil"	"ɔ"	531	998	2399
"fra"	"French"	"Standard New"	"IndoEuropean>Italic>Romance>ItaloWestern>Western>GalloIberian>GalloRomance>GalloRhaetian>Oil"	"o"	383	793	2283
"fra"	"French"	"Standard New"	"IndoEuropean>Italic>Romance>ItaloWestern>Western>GalloIberian>GalloRomance>GalloRhaetian>Oil"	"u"	315	764	2027
"fra"	"French"	"Standard New"	"IndoEuropean>Italic>Romance>ItaloWestern>Western>GalloIberian>GalloRomance>GalloRhaetian>Oil"	"y"	300	1750	2120
"fra"	"French"	"Standard New"	"IndoEuropean>Italic>Romance>ItaloWestern>Western>GalloIberian>GalloRomance>GalloRhaetian>Oil"	"ø"	381	1417	2235
"fra"	"French"	"Standard New"	"IndoEuropean>Italic>Romance>ItaloWestern>Western>GalloIberian>GalloRomance>GalloRhaetian>Oil"	"œ"	517	1391	2379
"fra"	"French"	"Standard New"	"IndoEuropean>Italic>Romance>ItaloWestern>Western>GalloIberian>GalloRomance>GalloRhaetian>Oil"	"i"	310	2005	2784
"fra"	"French"	"Standard New"	"IndoEuropean>Italic>Romance>ItaloWestern>Western>GalloIberian>GalloRomance>GalloRhaetian>Oil"	"e"	370	1850	2545
"fra"	"French"	"Standard New"	"IndoEuropean>Italic>Romance>ItaloWestern>Western>GalloIberian>GalloRomance>GalloRhaetian>Oil"	"ɛ"	438	1717	2490
"fra"	"French"	"Standard New"	"IndoEuropean>Italic>Romance>ItaloWestern>Western>GalloIberian>GalloRomance>GalloRhaetian>Oil"	"a"	557	1444	2438
"fra"	"French"	"Standard New"	"IndoEuropean>Italic>Romance>ItaloWestern>Western>GalloIberian>GalloRomance>GalloRhaetian>Oil"	"ɔ"	456	1203	2420
"fra"	"French"	"Standard New"	"IndoEuropean>Italic>Romance>ItaloWestern>Western>GalloIberian>GalloRomance>GalloRhaetian>Oil"	"o"	397	1041	2477
"fra"	"French"	"Standard New"	"IndoEuropean>Italic>Romance>ItaloWestern>Western>GalloIberian>GalloRomance>GalloRhaetian>Oil"	"u"	371	1105	2470
"fra"	"French"	"Standard New"	"IndoEuropean>Italic>Romance>ItaloWestern>Western>GalloIberian>GalloRomance>GalloRhaetian>Oil"	"y"	336	1803	2425
"fra"	"French"	"Standard New"	"IndoEuropean>Italic>Romance>ItaloWestern>Western>GalloIberian>GalloRomance>GalloRhaetian>Oil"	"ø"	384	1474	2405
"fra"	"French"	"Standard New"	"IndoEuropean>Italic>Romance>ItaloWestern>Western>GalloIberian>GalloRomance>GalloRhaetian>Oil"	"œ"	400	1445	2440
"fra"	"French"	"Standard Old"	"IndoEuropean>Italic>Romance>ItaloWestern>Western>GalloIberian>GalloRomance>GalloRhaetian>Oil"	"i"	250	2130	3250
"fra"	"French"	"Standard Old"	"IndoEuropean>Italic>Romance>ItaloWestern>Western>GalloIberian>GalloRomance>GalloRhaetian>Oil"	"e"	280	1950	2665
"fra"	"French"	"Standard Old"	"IndoEuropean>Italic>Romance>ItaloWestern>Western>GalloIberian>GalloRomance>GalloRhaetian>Oil"	"ɛ"	440	1830	2460
"fra"	"French"	"Standard Old"	"IndoEuropean>Italic>Romance>ItaloWestern>Western>GalloIberian>GalloRomance>GalloRhaetian>Oil"	"a"	530	1180	2350
"fra"	"French"	"Standard Old"	"IndoEuropean>Italic>Romance>ItaloWestern>Western>GalloIberian>GalloRomance>GalloRhaetian>Oil"	"ɑ"	480	930	2530
"fra"	"French"	"Standard Old"	"IndoEuropean>Italic>Romance>ItaloWestern>Western>GalloIberian>GalloRomance>GalloRhaetian>Oil"	"ɔ"	465	815	2765
"fra"	"French"	"Standard Old"	"IndoEuropean>Italic>Romance>ItaloWestern>Western>GalloIberian>GalloRomance>GalloRhaetian>Oil"	"o"	325	800	2900
"fra"	"French"	"Standard Old"	"IndoEuropean>Italic>Romance>ItaloWestern>Western>GalloIberian>GalloRomance>GalloRhaetian>Oil"	"u"	230	850	NA
"fra"	"French"	"Standard Old"	"IndoEuropean>Italic>Romance>ItaloWestern>Western>GalloIberian>GalloRomance>GalloRhaetian>Oil"	"y"	310	1700	2050
"fra"	"French"	"Standard Old"	"IndoEuropean>Italic>Romance>ItaloWestern>Western>GalloIberian>GalloRomance>GalloRhaetian>Oil"	"ø"	400	1300	2200
"fra"	"French"	"Standard Old"	"IndoEuropean>Italic>Romance>ItaloWestern>Western>GalloIberian>GalloRomance>GalloRhaetian>Oil"	"œ"	415	1200	2200
"fra"	"French"	"Standard Old"	"IndoEuropean>Italic>Romance>ItaloWestern>Western>GalloIberian>GalloRomance>GalloRhaetian>Oil"	"i"	281	2093	2973
"fra"	"French"	"Standard Old"	"IndoEuropean>Italic>Romance>ItaloWestern>Western>GalloIberian>GalloRomance>GalloRhaetian>Oil"	"e"	355	1927	2550
"fra"	"French"	"Standard Old"	"IndoEuropean>Italic>Romance>ItaloWestern>Western>GalloIberian>GalloRomance>GalloRhaetian>Oil"	"ɛ"	448	1789	2466
"fra"	"French"	"Standard Old"	"IndoEuropean>Italic>Romance>ItaloWestern>Western>GalloIberian>GalloRomance>GalloRhaetian>Oil"	"a"	659	1329	2374
"fra"	"French"	"Standard Old"	"IndoEuropean>Italic>Romance>ItaloWestern>Western>GalloIberian>GalloRomance>GalloRhaetian>Oil"	"ɑ"	618	1159	2189
"fra"	"French"	"Standard Old"	"IndoEuropean>Italic>Romance>ItaloWestern>Western>GalloIberian>GalloRomance>GalloRhaetian>Oil"	"ɔ"	479	1142	2236
"fra"	"French"	"Standard Old"	"IndoEuropean>Italic>Romance>ItaloWestern>Western>GalloIberian>GalloRomance>GalloRhaetian>Oil"	"o"	400	833	2232
"fra"	"French"	"Standard Old"	"IndoEuropean>Italic>Romance>ItaloWestern>Western>GalloIberian>GalloRomance>GalloRhaetian>Oil"	"u"	289	856	2270
"fra"	"French"	"Standard Old"	"IndoEuropean>Italic>Romance>ItaloWestern>Western>GalloIberian>GalloRomance>GalloRhaetian>Oil"	"y"	294	1810	2137
"fra"	"French"	"Standard Old"	"IndoEuropean>Italic>Romance>ItaloWestern>Western>GalloIberian>GalloRomance>GalloRhaetian>Oil"	"ø"	356	1451	2290
"fra"	"French"	"Standard Old"	"IndoEuropean>Italic>Romance>ItaloWestern>Western>GalloIberian>GalloRomance>GalloRhaetian>Oil"	"œ"	489	1381	2272
"fra"	"French"	"Quebec"	"IndoEuropean>Italic>Romance>ItaloWestern>Western>GalloIberian>GalloRomance>GalloRhaetian>Oil"	"i"	250	2055	NA
"fra"	"French"	"Quebec"	"IndoEuropean>Italic>Romance>ItaloWestern>Western>GalloIberian>GalloRomance>GalloRhaetian>Oil"	"e"	345	2020	NA
"fra"	"French"	"Quebec"	"IndoEuropean>Italic>Romance>ItaloWestern>Western>GalloIberian>GalloRomance>GalloRhaetian>Oil"	"ɛ"	460	1770	NA
"fra"	"French"	"Quebec"	"IndoEuropean>Italic>Romance>ItaloWestern>Western>GalloIberian>GalloRomance>GalloRhaetian>Oil"	"a"	615	1465	NA
"fra"	"French"	"Quebec"	"IndoEuropean>Italic>Romance>ItaloWestern>Western>GalloIberian>GalloRomance>GalloRhaetian>Oil"	"ɑ"	605	1165	NA
"fra"	"French"	"Quebec"	"IndoEuropean>Italic>Romance>ItaloWestern>Western>GalloIberian>GalloRomance>GalloRhaetian>Oil"	"ɔ"	485	1240	NA
"fra"	"French"	"Quebec"	"IndoEuropean>Italic>Romance>ItaloWestern>Western>GalloIberian>GalloRomance>GalloRhaetian>Oil"	"o"	355	755	NA
"fra"	"French"	"Quebec"	"IndoEuropean>Italic>Romance>ItaloWestern>Western>GalloIberian>GalloRomance>GalloRhaetian>Oil"	"u"	260	745	NA
"fra"	"French"	"Quebec"	"IndoEuropean>Italic>Romance>ItaloWestern>Western>GalloIberian>GalloRomance>GalloRhaetian>Oil"	"y"	255	1825	NA
"fra"	"French"	"Quebec"	"IndoEuropean>Italic>Romance>ItaloWestern>Western>GalloIberian>GalloRomance>GalloRhaetian>Oil"	"ø"	350	1460	NA
"fra"	"French"	"Quebec"	"IndoEuropean>Italic>Romance>ItaloWestern>Western>GalloIberian>GalloRomance>GalloRhaetian>Oil"	"œ"	450	1525	NA
"fra"	"French"	"Quebec>Chicoutimi-Jonquiere"	"IndoEuropean>Italic>Romance>ItaloWestern>Western>GalloIberian>GalloRomance>GalloRhaetian>Oil"	"i"	425	2277	NA
"fra"	"French"	"Quebec>Chicoutimi-Jonquiere"	"IndoEuropean>Italic>Romance>ItaloWestern>Western>GalloIberian>GalloRomance>GalloRhaetian>Oil"	"e"	450	2212	NA
"fra"	"French"	"Quebec>Chicoutimi-Jonquiere"	"IndoEuropean>Italic>Romance>ItaloWestern>Western>GalloIberian>GalloRomance>GalloRhaetian>Oil"	"ɛ"	593	1884	NA
"fra"	"French"	"Quebec>Chicoutimi-Jonquiere"	"IndoEuropean>Italic>Romance>ItaloWestern>Western>GalloIberian>GalloRomance>GalloRhaetian>Oil"	"a"	745	1665	NA
"fra"	"French"	"Quebec>Chicoutimi-Jonquiere"	"IndoEuropean>Italic>Romance>ItaloWestern>Western>GalloIberian>GalloRomance>GalloRhaetian>Oil"	"ɑ"	636	1185	NA
"fra"	"French"	"Quebec>Chicoutimi-Jonquiere"	"IndoEuropean>Italic>Romance>ItaloWestern>Western>GalloIberian>GalloRomance>GalloRhaetian>Oil"	"ɔ"	578	1135	NA
"fra"	"French"	"Quebec>Chicoutimi-Jonquiere"	"IndoEuropean>Italic>Romance>ItaloWestern>Western>GalloIberian>GalloRomance>GalloRhaetian>Oil"	"o"	447	885	NA
"fra"	"French"	"Quebec>Chicoutimi-Jonquiere"	"IndoEuropean>Italic>Romance>ItaloWestern>Western>GalloIberian>GalloRomance>GalloRhaetian>Oil"	"u"	409	901	NA
"fra"	"French"	"Quebec>Chicoutimi-Jonquiere"	"IndoEuropean>Italic>Romance>ItaloWestern>Western>GalloIberian>GalloRomance>GalloRhaetian>Oil"	"y"	427	1873	NA
"fra"	"French"	"Quebec>Chicoutimi-Jonquiere"	"IndoEuropean>Italic>Romance>ItaloWestern>Western>GalloIberian>GalloRomance>GalloRhaetian>Oil"	"ø"	444	1646	NA
"fra"	"French"	"Quebec>Chicoutimi-Jonquiere"	"IndoEuropean>Italic>Romance>ItaloWestern>Western>GalloIberian>GalloRomance>GalloRhaetian>Oil"	"œ"	587	1561	NA
"frr"	"North Frisian"	"Fering"	"IndoEuropean>Germanic>WestGermanic>AngloFrisian"	"ɪ"	370	1960	2426
"frr"	"North Frisian"	"Fering"	"IndoEuropean>Germanic>WestGermanic>AngloFrisian"	"ɛ"	515	1755	2401
"frr"	"North Frisian"	"Fering"	"IndoEuropean>Germanic>WestGermanic>AngloFrisian"	"a"	748	1270	2380
"frr"	"North Frisian"	"Fering"	"IndoEuropean>Germanic>WestGermanic>AngloFrisian"	"ɔ"	553	989	2336
"frr"	"North Frisian"	"Fering"	"IndoEuropean>Germanic>WestGermanic>AngloFrisian"	"ʊ"	391	904	2259
"frr"	"North Frisian"	"Fering"	"IndoEuropean>Germanic>WestGermanic>AngloFrisian"	"ʏ"	340	1556	2150
"frr"	"North Frisian"	"Fering"	"IndoEuropean>Germanic>WestGermanic>AngloFrisian"	"œ"	448	1430	2247
"frr"	"North Frisian"	"Fering"	"IndoEuropean>Germanic>WestGermanic>AngloFrisian"	"i"	280	2208	2817
"frr"	"North Frisian"	"Fering"	"IndoEuropean>Germanic>WestGermanic>AngloFrisian"	"e"	354	2181	2520
"frr"	"North Frisian"	"Fering"	"IndoEuropean>Germanic>WestGermanic>AngloFrisian"	"ɛ"	644	1579	2529
"frr"	"North Frisian"	"Fering"	"IndoEuropean>Germanic>WestGermanic>AngloFrisian"	"ɒ"	687	1050	2522
"frr"	"North Frisian"	"Fering"	"IndoEuropean>Germanic>WestGermanic>AngloFrisian"	"o"	374	714	2555
"frr"	"North Frisian"	"Fering"	"IndoEuropean>Germanic>WestGermanic>AngloFrisian"	"u"	307	761	2367
"frr"	"North Frisian"	"Fering"	"IndoEuropean>Germanic>WestGermanic>AngloFrisian"	"y"	281	1675	2112
"frr"	"North Frisian"	"Fering"	"IndoEuropean>Germanic>WestGermanic>AngloFrisian"	"ø"	370	1435	2177
"fry"	"Frisian"	"West"	"IndoEuropean>Germanic>WestGermanic>AngloFrisian"	"i"	277	2337	NA
"fry"	"Frisian"	"West"	"IndoEuropean>Germanic>WestGermanic>AngloFrisian"	"e"	347	2060	NA
"fry"	"Frisian"	"West"	"IndoEuropean>Germanic>WestGermanic>AngloFrisian"	"ɛ"	515	1870	NA
"fry"	"Frisian"	"West"	"IndoEuropean>Germanic>WestGermanic>AngloFrisian"	"a"	762	1475	NA
"fry"	"Frisian"	"West"	"IndoEuropean>Germanic>WestGermanic>AngloFrisian"	"ɔ"	557	877	NA
"fry"	"Frisian"	"West"	"IndoEuropean>Germanic>WestGermanic>AngloFrisian"	"o"	420	940	NA
"fry"	"Frisian"	"West"	"IndoEuropean>Germanic>WestGermanic>AngloFrisian"	"u"	320	705	NA
"fry"	"Frisian"	"West"	"IndoEuropean>Germanic>WestGermanic>AngloFrisian"	"y"	280	1797	NA
"fry"	"Frisian"	"West"	"IndoEuropean>Germanic>WestGermanic>AngloFrisian"	"ø"	390	1602	NA
"ggu"	"Gban"	"N'da"	"NigerCongo>Mande>Eastern>Southeastern>NwaBen>BenGban"	"i"	260	2050	2970
"ggu"	"Gban"	"N'da"	"NigerCongo>Mande>Eastern>Southeastern>NwaBen>BenGban"	"e"	340	1960	2630
"ggu"	"Gban"	"N'da"	"NigerCongo>Mande>Eastern>Southeastern>NwaBen>BenGban"	"ɛ"	450	1870	2490
"ggu"	"Gban"	"N'da"	"NigerCongo>Mande>Eastern>Southeastern>NwaBen>BenGban"	"a"	610	1380	2220
"ggu"	"Gban"	"N'da"	"NigerCongo>Mande>Eastern>Southeastern>NwaBen>BenGban"	"ɔ"	480	1100	2230
"ggu"	"Gban"	"N'da"	"NigerCongo>Mande>Eastern>Southeastern>NwaBen>BenGban"	"o"	380	960	2120
"ggu"	"Gban"	"N'da"	"NigerCongo>Mande>Eastern>Southeastern>NwaBen>BenGban"	"u"	250	890	2000
"gla"	"Scottish Gaelic"	"Bernera"	"IndoEuropean>Celtic>Insular>Goidelic"	"i"	320	2100	NA
"gla"	"Scottish Gaelic"	"Bernera"	"IndoEuropean>Celtic>Insular>Goidelic"	"e"	385	2010	NA
"gla"	"Scottish Gaelic"	"Bernera"	"IndoEuropean>Celtic>Insular>Goidelic"	"ɛ"	440	1910	NA
"gla"	"Scottish Gaelic"	"Bernera"	"IndoEuropean>Celtic>Insular>Goidelic"	"a"	640	1320	NA
"gla"	"Scottish Gaelic"	"Bernera"	"IndoEuropean>Celtic>Insular>Goidelic"	"ɔ"	470	880	NA
"gla"	"Scottish Gaelic"	"Bernera"	"IndoEuropean>Celtic>Insular>Goidelic"	"o"	390	710	NA
"gla"	"Scottish Gaelic"	"Bernera"	"IndoEuropean>Celtic>Insular>Goidelic"	"u"	320	1475	NA
"gla"	"Scottish Gaelic"	"Bernera"	"IndoEuropean>Celtic>Insular>Goidelic"	"ɯ"	370	1630	NA
"gla"	"Scottish Gaelic"	"Bernera"	"IndoEuropean>Celtic>Insular>Goidelic"	"ɤ"	490	1365	NA
"glg"	"Galician"	""	"IndoEuropean>Italic>Romance>ItaloWestern>Western>GalloIberian>IberoRomance>WesternIberian>PortugueseGalician"	"i"	312	2227	NA
"glg"	"Galician"	""	"IndoEuropean>Italic>Romance>ItaloWestern>Western>GalloIberian>IberoRomance>WesternIberian>PortugueseGalician"	"e"	418	1899	NA
"glg"	"Galician"	""	"IndoEuropean>Italic>Romance>ItaloWestern>Western>GalloIberian>IberoRomance>WesternIberian>PortugueseGalician"	"ɛ"	555	1769	NA
"glg"	"Galician"	""	"IndoEuropean>Italic>Romance>ItaloWestern>Western>GalloIberian>IberoRomance>WesternIberian>PortugueseGalician"	"a"	700	1218	NA
"glg"	"Galician"	""	"IndoEuropean>Italic>Romance>ItaloWestern>Western>GalloIberian>IberoRomance>WesternIberian>PortugueseGalician"	"ɔ"	538	930	NA
"glg"	"Galician"	""	"IndoEuropean>Italic>Romance>ItaloWestern>Western>GalloIberian>IberoRomance>WesternIberian>PortugueseGalician"	"o"	424	812	NA
"glg"	"Galician"	""	"IndoEuropean>Italic>Romance>ItaloWestern>Western>GalloIberian>IberoRomance>WesternIberian>PortugueseGalician"	"u"	318	705	NA
"gug"	"Paraguayan Guarani"	""	"Tupian>TupiGuarani"	"i"	280	2270	2865
"gug"	"Paraguayan Guarani"	""	"Tupian>TupiGuarani"	"e"	420	2030	2470
"gug"	"Paraguayan Guarani"	""	"Tupian>TupiGuarani"	"a"	720	1365	2340
"gug"	"Paraguayan Guarani"	""	"Tupian>TupiGuarani"	"o"	420	890	2400
"gug"	"Paraguayan Guarani"	""	"Tupian>TupiGuarani"	"u"	300	840	2375
"gug"	"Paraguayan Guarani"	""	"Tupian>TupiGuarani"	"ɯ"	325	1500	2300
"guj"	"Gujarati"	""	"IndoEuropean>IndoIranian>IndoAryan>Western"	"i"	261	2339	3000
"guj"	"Gujarati"	""	"IndoEuropean>IndoIranian>IndoAryan>Western"	"e"	436	1992	2644
"guj"	"Gujarati"	""	"IndoEuropean>IndoIranian>IndoAryan>Western"	"ɛ"	514	2051	2875
"guj"	"Gujarati"	""	"IndoEuropean>IndoIranian>IndoAryan>Western"	"a"	780	1248	2527
"guj"	"Gujarati"	""	"IndoEuropean>IndoIranian>IndoAryan>Western"	"o"	454	856	2509
"guj"	"Gujarati"	""	"IndoEuropean>IndoIranian>IndoAryan>Western"	"u"	291	945	2514
"guj"	"Gujarati"	""	"IndoEuropean>IndoIranian>IndoAryan>Western"	"ə"	547	1392	2262
"guj"	"Gujarati"	""	"IndoEuropean>IndoIranian>IndoAryan>Western"	"i"	243	2400	3100
"guj"	"Gujarati"	""	"IndoEuropean>IndoIranian>IndoAryan>Western"	"e"	385	2167	2767
"guj"	"Gujarati"	""	"IndoEuropean>IndoIranian>IndoAryan>Western"	"ɛ"	NA	NA	NA
"guj"	"Gujarati"	""	"IndoEuropean>IndoIranian>IndoAryan>Western"	"a"	818	1293	2417
"guj"	"Gujarati"	""	"IndoEuropean>IndoIranian>IndoAryan>Western"	"o"	433	825	2600
"guj"	"Gujarati"	""	"IndoEuropean>IndoIranian>IndoAryan>Western"	"u"	297	683	2600
"guj"	"Gujarati"	""	"IndoEuropean>IndoIranian>IndoAryan>Western"	"ə"	603	1083	2575
"guk"	"Gumuz"	""	"NiloSaharan>Komuz"	"i"	360	1965	NA
"guk"	"Gumuz"	""	"NiloSaharan>Komuz"	"e"	520	1755	NA
"guk"	"Gumuz"	""	"NiloSaharan>Komuz"	"a"	650	1400	NA
"guk"	"Gumuz"	""	"NiloSaharan>Komuz"	"o"	460	945	NA
"guk"	"Gumuz"	""	"NiloSaharan>Komuz"	"u"	360	820	NA
"guk"	"Gumuz"	""	"NiloSaharan>Komuz"	"ɨ"	445	1655	NA
"gup"	"Kunwinjku"	""	"Australian>Gunwingguan"	"i"	339	2151	2781
"gup"	"Kunwinjku"	""	"Australian>Gunwingguan"	"e"	477	1909	2640
"gup"	"Kunwinjku"	""	"Australian>Gunwingguan"	"a"	611	1471	2627
"gup"	"Kunwinjku"	""	"Australian>Gunwingguan"	"o"	478	1050	2731
"gup"	"Kunwinjku"	""	"Australian>Gunwingguan"	"u"	389	1079	2989
"gup"	"Bininj Gun-Wok"	""	"Australian>Gunwingguan"	"i"	470	2332	2995
"gup"	"Bininj Gun-Wok"	""	"Australian>Gunwingguan"	"e"	607	2044	2846
"gup"	"Bininj Gun-Wok"	""	"Australian>Gunwingguan"	"a"	764	1679	2831
"gup"	"Bininj Gun-Wok"	""	"Australian>Gunwingguan"	"o"	657	1170	2726
"gup"	"Bininj Gun-Wok"	""	"Australian>Gunwingguan"	"u"	492	1087	2485
"gwj"	"G|wi"	""	"KwadiKhoe>Khoe>Kalahari>West>G||ana-G|wi"	"i"	240	2190	NA
"gwj"	"G|wi"	""	"KwadiKhoe>Khoe>Kalahari>West>G||ana-G|wi"	"e"	395	2010	NA
"gwj"	"G|wi"	""	"KwadiKhoe>Khoe>Kalahari>West>G||ana-G|wi"	"a"	770	1270	NA
"gwj"	"G|wi"	""	"KwadiKhoe>Khoe>Kalahari>West>G||ana-G|wi"	"o"	360	840	NA
"gwj"	"G|wi"	""	"KwadiKhoe>Khoe>Kalahari>West>G||ana-G|wi"	"u"	250	790	NA
"hak"	"Hakka"	"Meixian"	"Sinitic>Chinese>Gan"	"i"	275	2226	3350
"hak"	"Hakka"	"Meixian"	"Sinitic>Chinese>Gan"	"e"	485	2108	2610
"hak"	"Hakka"	"Meixian"	"Sinitic>Chinese>Gan"	"a"	892	1401	2775
"hak"	"Hakka"	"Meixian"	"Sinitic>Chinese>Gan"	"o"	522	793	3010
"hak"	"Hakka"	"Meixian"	"Sinitic>Chinese>Gan"	"u"	379	796	2740
"hau"	"Hausa"	"Kano"	"AfroAsiatic>Chadic>WestChadic>WestChadicA"	"i"	305	2130	NA
"hau"	"Hausa"	"Kano"	"AfroAsiatic>Chadic>WestChadic>WestChadicA"	"a"	550	1480	NA
"hau"	"Hausa"	"Kano"	"AfroAsiatic>Chadic>WestChadic>WestChadicA"	"u"	335	1055	NA
"hau"	"Hausa"	"Kano"	"AfroAsiatic>Chadic>WestChadic>WestChadicA"	"i"	265	2230	NA
"hau"	"Hausa"	"Kano"	"AfroAsiatic>Chadic>WestChadic>WestChadicA"	"e"	415	2130	NA
"hau"	"Hausa"	"Kano"	"AfroAsiatic>Chadic>WestChadic>WestChadicA"	"a"	695	1780	NA
"hau"	"Hausa"	"Kano"	"AfroAsiatic>Chadic>WestChadic>WestChadicA"	"o"	395	1040	NA
"hau"	"Hausa"	"Kano"	"AfroAsiatic>Chadic>WestChadic>WestChadicA"	"u"	315	910	NA
"hbs"	"Serbo-Croatian"	"Belgrad"	"IndoEuropean>BaltoSlavic>Slavic>South>Western"	"i"	261	2338	2886
"hbs"	"Serbo-Croatian"	"Belgrad"	"IndoEuropean>BaltoSlavic>Slavic>South>Western"	"e"	545	1894	2392
"hbs"	"Serbo-Croatian"	"Belgrad"	"IndoEuropean>BaltoSlavic>Slavic>South>Western"	"a"	762	1245	2464
"hbs"	"Serbo-Croatian"	"Belgrad"	"IndoEuropean>BaltoSlavic>Slavic>South>Western"	"o"	552	884	2484
"hbs"	"Serbo-Croatian"	"Belgrad"	"IndoEuropean>BaltoSlavic>Slavic>South>Western"	"u"	380	748	2381
"heb"	"Hebrew"	"Standard"	"AfroAsiatic>Semitic>West>Central>NorthWest>Canaanite"	"i"	342	2068	2562
"heb"	"Hebrew"	"Standard"	"AfroAsiatic>Semitic>West>Central>NorthWest>Canaanite"	"e"	455	1662	2506
"heb"	"Hebrew"	"Standard"	"AfroAsiatic>Semitic>West>Central>NorthWest>Canaanite"	"a"	626	1182	2417
"heb"	"Hebrew"	"Standard"	"AfroAsiatic>Semitic>West>Central>NorthWest>Canaanite"	"o"	478	944	2423
"heb"	"Hebrew"	"Standard"	"AfroAsiatic>Semitic>West>Central>NorthWest>Canaanite"	"u"	359	979	2445
"heb"	"Hebrew"	"Standard"	"AfroAsiatic>Semitic>West>Central>NorthWest>Canaanite"	"i"	295	NA	2620
"heb"	"Hebrew"	"Standard"	"AfroAsiatic>Semitic>West>Central>NorthWest>Canaanite"	"e"	460	1870	2420
"heb"	"Hebrew"	"Standard"	"AfroAsiatic>Semitic>West>Central>NorthWest>Canaanite"	"a"	675	1185	2685
"heb"	"Hebrew"	"Standard"	"AfroAsiatic>Semitic>West>Central>NorthWest>Canaanite"	"o"	438	858	2242
"heb"	"Hebrew"	"Standard"	"AfroAsiatic>Semitic>West>Central>NorthWest>Canaanite"	"u"	320	783	2410
"heb"	"Hebrew"	"Standard"	"AfroAsiatic>Semitic>West>Central>NorthWest>Canaanite"	"i"	333	1941	NA
"heb"	"Hebrew"	"Standard"	"AfroAsiatic>Semitic>West>Central>NorthWest>Canaanite"	"e"	458	1596	NA
"heb"	"Hebrew"	"Standard"	"AfroAsiatic>Semitic>West>Central>NorthWest>Canaanite"	"a"	599	1220	NA
"heb"	"Hebrew"	"Standard"	"AfroAsiatic>Semitic>West>Central>NorthWest>Canaanite"	"o"	467	1001	NA
"heb"	"Hebrew"	"Standard"	"AfroAsiatic>Semitic>West>Central>NorthWest>Canaanite"	"u"	356	958	NA
"heb"	"Hebrew"	"Standard"	"AfroAsiatic>Semitic>West>Central>NorthWest>Canaanite"	"i"	320	2121	NA
"heb"	"Hebrew"	"Standard"	"AfroAsiatic>Semitic>West>Central>NorthWest>Canaanite"	"e"	544	1813	NA
"heb"	"Hebrew"	"Standard"	"AfroAsiatic>Semitic>West>Central>NorthWest>Canaanite"	"a"	631	1130	NA
"heb"	"Hebrew"	"Standard"	"AfroAsiatic>Semitic>West>Central>NorthWest>Canaanite"	"o"	534	1069	NA
"heb"	"Hebrew"	"Standard"	"AfroAsiatic>Semitic>West>Central>NorthWest>Canaanite"	"u"	333	885	NA
"heb"	"Hebrew"	"Standard"	"AfroAsiatic>Semitic>West>Central>NorthWest>Canaanite"	"i"	348	1965	2472
"heb"	"Hebrew"	"Standard"	"AfroAsiatic>Semitic>West>Central>NorthWest>Canaanite"	"e"	481	1626	2381
"heb"	"Hebrew"	"Standard"	"AfroAsiatic>Semitic>West>Central>NorthWest>Canaanite"	"a"	629	1230	2399
"heb"	"Hebrew"	"Standard"	"AfroAsiatic>Semitic>West>Central>NorthWest>Canaanite"	"o"	481	968	2429
"heb"	"Hebrew"	"Standard"	"AfroAsiatic>Semitic>West>Central>NorthWest>Canaanite"	"u"	372	926	2397
"hts"	"Hadza"	""	"Isolate"	"i"	345	2075	NA
"hts"	"Hadza"	""	"Isolate"	"e"	535	1755	NA
